epoch,train_total,train_box_loss,train_cls_loss,train_obj_focal_loss,val_box_loss,val_cls_loss,val_obj_focal_loss,val_mean_iou,val_cls_accuracy,val_obj_f1,val_obj_precision,val_obj_recall,combined_score,epoch_seconds
14,1.2024356302113417,0.4438365988319022,0.1251542262711351,0.18960820340556458,0.4642620050907135,0.298870159983635,0.4206317788362503,0.5402676743268967,0.8171574449539185,0.4437332539446263,0.8840450771055753,0.29620429252782193,0.6003861244084805,288.07080602645874
15,1.1783722594979886,0.4381003351490412,0.1167006439907528,0.18547094799408226,0.45998948156833647,0.310974910762161,0.3948772667348385,0.5427343547344208,0.8155941987037658,0.45645113669914383,0.8874856486796785,0.30723370429252783,0.6049265633791102,299.94595742225647
16,1.162098082038487,0.43313898035768944,0.11330901600918004,0.18251110712604768,0.4611946004629135,0.3224890754930675,0.3692510378360748,0.5407072949409485,0.8157991886138916,0.4438955011602665,0.8998482549317147,0.29461446740858505,0.6001339949050356,296.32568311691284
17,1.1435382410185508,0.42759318426405923,0.10953749899966052,0.1788143720865645,0.45258576214313506,0.3055065692681819,0.3530126917362213,0.5478033983707428,0.8157412385940552,0.46406812009102255,0.8881708345040742,0.3140898251192369,0.6092042523519402,301.4617702960968
18,1.1180478290026241,0.4209533123073119,0.09992541068634123,0.17621579327705933,0.46236044287681577,0.3279958434868604,0.3297403767704964,0.5412734782695771,0.8191786849498749,0.45459286299634954,0.9083060434653171,0.3031597774244833,0.6050150087386005,301.1640775203705
19,1.1045115598352655,0.4168074208960302,0.09683347415659548,0.17406324084889885,0.4562257587909698,0.3059353011287749,0.36427684292197227,0.5448287206888199,0.819499580860138,0.47885087339396565,0.8751978891820581,0.3295906200317965,0.6143930583143078,297.5253472328186
20,1.08419184891429,0.4110000003724116,0.09104979366731565,0.17114205564739593,0.44859141409397124,0.32661536348983644,0.3483225180208683,0.5515867966413498,0.8150339567661286,0.4936880393695171,0.8746525145312105,0.34389904610492844,0.6201029309256652,294.75349617004395
21,1.075952216294335,0.4092155114242715,0.08821114389444476,0.1693100520890563,0.44938287913799285,0.32686481923796235,0.30161341235041617,0.5497184693813324,0.8187960374355316,0.46689589582266444,0.8851595006934813,0.31707074721780604,0.6118034675465095,306.3769500255585
22,1.0703560152967557,0.4065869240457218,0.08975035570830737,0.1674318074932834,0.4529739677906036,0.3368441759049892,0.30087137639522554,0.5463392156362533,0.8088475251197815,0.4641804245283018,0.8986872146118722,0.3128974562798092,0.6064557217614456,302.0250656604767
23,1.0551627177314014,0.4022305374989021,0.08486731927803273,0.1658343272071219,0.44749804377555846,0.3405217307852581,0.2730781564116478,0.5502883291244507,0.8156266868114471,0.4798609098811938,0.8855614973262033,0.32909379968203495,0.6152586419390306,303.62243247032166
24,1.0204885066371396,0.3904761603218745,0.07660965276723677,0.16292653419278263,0.43887329041957857,0.3292333774454892,0.3061305084824562,0.5564486652612686,0.8196937918663025,0.5151324526455582,0.8684892764553382,0.3661565977742448,0.6304249699243765,304.36057591438293
25,1.0112323057349912,0.38868869184854365,0.07326532516586785,0.1605895942249322,0.4402960830926895,0.3427447243500501,0.28254602998495104,0.5552687740325928,0.8200137162208557,0.5042303590472804,0.886278430392402,0.3523449920508744,0.626504283100243,302.551796913147
26,1.0012343147788885,0.38520692315946126,0.07195019599920187,0.15887026925494394,0.4400905138254166,0.35382808041293173,0.2954253040254116,0.5575103765726089,0.818357276916504,0.5233229058046576,0.8710946540152742,0.37400635930047693,0.6330635197645902,300.7546212673187
27,1.000993541789124,0.38516519618251915,0.07230801935767742,0.15835512923482342,0.4398463588953018,0.33323545885272327,0.26866540774703024,0.5567766839265823,0.8179773664474488,0.5088498695437557,0.8763662861306777,0.3585055643879173,0.6278679733059289,297.90958189964294
28,0.9911485456322694,0.38236269039862486,0.06865663985149685,0.1577665247631884,0.4361986839771271,0.34511099124792965,0.2841596408188343,0.5586710500717164,0.8192012143135071,0.5134566862910008,0.871313035204567,0.3639705882352941,0.6304429835587414,282.4074172973633
29,0.9771946247906568,0.378468429337691,0.064157728478467,0.15610003740473044,0.43656961917877196,0.34329884116072207,0.29078469425439835,0.5585842055082321,0.8203152883052826,0.5339075745146294,0.8556091148115688,0.388016693163752,0.6376023561093813,259.336909532547
30,0.978617394291875,0.3785132992816436,0.06539654309499417,0.1561942543443532,0.4390715545415878,0.3297975005488843,0.282075082808733,0.5570640069246292,0.8184566938877106,0.5129036807220421,0.8831957260806217,0.3613871224165342,0.629474793844794,257.73481965065
