epoch,train_total,train_box_loss,train_cls_loss,train_obj_focal_loss,val_box_loss,val_cls_loss,val_obj_focal_loss,val_mean_iou,val_cls_accuracy,val_obj_f1,val_obj_precision,val_obj_recall,combined_score,epoch_seconds
16,1.4875395870465848,0.5248757601427073,0.20684339648853542,0.2309446764036809,0.5489147013425827,0.40614878669381144,0.5748074200749397,0.49390232503414155,0.7860871374607086,0.28115015974440893,0.9136612021857924,0.16613672496025436,0.5203798740797531,261.32396721839905
17,1.4718376943452978,0.5207898841117834,0.20293543749901824,0.22732248728896315,0.5445459598302841,0.38396438360214236,0.6351809886097908,0.49705656468868253,0.7835479402542114,0.28365465213746854,0.9067524115755627,0.16812400635930047,0.5214197190267875,248.43335103988647
18,1.4435451435775788,0.5144162990304257,0.1913511536245967,0.2233613889403286,0.5216996550559998,0.39189212542027235,0.5718197095394134,0.5046121102571487,0.7935158967971802,0.3061646669424907,0.9153884215734784,0.18382352941176472,0.5347642246656065,242.75169563293457
19,1.4189501878978898,0.5068616117940608,0.18539200372861064,0.21983496199648986,0.5385762429237366,0.405370254740119,0.6583206921815872,0.4933905076980591,0.7716961562633514,0.30666556809755297,0.8977327544621322,0.18491653418124007,0.5239174106863211,241.73605298995972
20,1.3978861976193966,0.5013016114858907,0.17817452010130397,0.21710845591219963,0.5195520657300949,0.3806147186458111,0.48232370615005493,0.5070237618684769,0.7914682817459107,0.3224546268413771,0.8911381016644174,0.1968402225755167,0.5403155568185882,242.2148151397705
21,1.3832137317095787,0.4985718456801909,0.17244155965915411,0.21362848057137737,0.510647388100624,0.3857603308185935,0.43391784697771074,0.5122752487659454,0.797072604894638,0.33752620545073375,0.8952095808383234,0.20796899841017488,0.5489580197037723,242.41341400146484
22,1.3641591984125057,0.49187622901464784,0.1690052039670974,0.2114015396355297,0.5158665090799331,0.36589134886860847,0.4755706885457039,0.5108885687589645,0.7948649859428406,0.33057717250324253,0.8974471830985915,0.2026033386327504,0.5454435757350159,243.84909582138062
23,1.3543116032360303,0.4890314052778376,0.16710874814554053,0.20914004838278757,0.5226801830530167,0.3803535333275795,0.4687081909179687,0.5073193645477295,0.7994308233261108,0.3277467411545624,0.885002186270223,0.20111287758346583,0.5448323096761343,245.38699626922607
24,1.331432416784175,0.48289821052986376,0.16007702766934256,0.20555896617870814,0.5237434822320938,0.4051539904251695,0.37139217302203176,0.5064148873090744,0.7870138359069824,0.27376812823339836,0.9345686160972785,0.16037360890302066,0.5223989504831518,242.94886374473572
25,1.2817731903579312,0.4683342976003502,0.14385212696424315,0.20125247226222232,0.49989484071731566,0.36349150218069554,0.3938293997943401,0.5177454942464829,0.7950561535358429,0.3345501744138882,0.9111798497569598,0.20488871224165342,0.5491172740654047,243.3195161819458
26,1.2728049821746839,0.4662168151928843,0.1412029832774601,0.19916836777597677,0.49087224960327147,0.3767558643594384,0.46513688638806344,0.5231671422719956,0.8020300662517548,0.39056092843326884,0.882209017825935,0.25079491255961844,0.571919378985673,242.58480620384216
27,1.2629612342196843,0.4638924857829429,0.1364668037876802,0.19870945910406726,0.5010212236642837,0.3934272934868932,0.34601800054311754,0.5197294503450394,0.8007555818557739,0.34298620634024357,0.9112730390055722,0.21124801271860094,0.5544904128470189,242.250342130661
28,1.2555725085888598,0.46202103178167875,0.13407366083141484,0.19745678146787324,0.4949965000152588,0.39131408611312507,0.43694439098238946,0.5232596349716186,0.8005192065238953,0.37744443571821246,0.9003372049456725,0.2387718600953895,0.5670744257379089,242.33252477645874
29,1.2465062854201998,0.4603394451031592,0.13057721194601415,0.1952501792536391,0.49233762085437777,0.37964488841593264,0.44288786306977274,0.5221120113134384,0.7995024108886719,0.3666534966416436,0.8954071786954844,0.23052464228934816,0.562755972947918,241.60573744773865
30,1.2227820054568082,0.45291215108173705,0.12434932952325703,0.192608373076626,0.4917295324802399,0.38859492817893626,0.40715417250990865,0.5236361193656921,0.8006635332107543,0.3889233633260937,0.8864922206506365,0.24910572337042924,0.5710743386341801,241.38708925247192
